Time,Gap,X,Y,Code
18.66666667,1.816666667,1417.61409,66.9697184,Transport
19.85,1.183333333,1417.235302,66.193203,Code3Med
21.3,1.45,1417.026969,62.5378988,Code3Med
21.98333333,0.683333333,1411.591361,63.4659294,Code3Med
22.96666667,0.983333333,1416.098938,64.3371418,Code3Med
1.166666667,2.2,1416.496665,64.962142,StructureFire
14.63333333,13.46666667,1414.526968,64.015172,Fire
16.46666667,1.833333333,1416.231514,63.7121416,MVA
16.98333333,0.516666667,1416.951211,63.5985052,Code3Med
17.31666667,0.333333333,1415.928483,66.3636576,Code3Med
18.35,1.033333333,1414.223937,63.8636568,Transport
20.5,2.15,1418.333787,68.2386582,Code3Med
22.78333333,2.283333333,1416.36409,64.5075964,StructureFire
23.13333333,0.35,1416.36409,64.8863844,Code3Trauma
4.2,5.066666667,1415.038332,62.9924444,Code3Med
6.15,1.95,1415.587574,64.7348692,Other
8.183333333,2.033333333,1416.723938,64.867445,Code3Med
10.16666667,1.983333333,1417.727726,66.4394152,Code3Med
11.73333333,1.566666667,1415.776968,64.7916874,Code3Med
13.63333333,1.9,1417.727726,66.8182032,Code1Medical
15.51666667,1.883333333,1419.299697,67.0075972,Code3Med
15.86666667,0.35,1421.193637,69.12881,EMS
16.45,0.583333333,1414.223937,63.8636568,Code3Trauma
18.4,1.95,1416.36409,65.0757784,Code3Trauma
19.98333333,1.583333333,1416.174696,64.8485056,Code3Med
20.63333333,0.65,1416.648181,64.3560812,Code3Med
20.96666667,0.333333333,1415.038332,62.9924444,Code3Med
3.566666667,6.6,1417.216363,65.7007786,Code3Med
3.816666667,0.25,1417.91712,66.5341122,Code3Med
7.216666667,3.4,1417.367878,66.1553242,Code3Med
10.06666667,2.85,1415.776968,64.7916874,Code3Trauma
10.46666667,0.4,1415.814847,66.571991,Code3Med
10.83333333,0.366666667,1408.106511,59.9621404,MVA
11.61666667,0.783333333,1416.799696,65.435627,Code3Trauma
11.75,0.133333333,1412.064846,60.321989,Code3Med
13.26666667,1.516666667,1417.91712,66.5341122,Code3Med
13.28333333,0.016666667,1416.951211,65.2841118,MVA
13.4,0.116666667,1417.045908,64.772748,StructureFire
19.2,5.8,1419.981515,64.1856266,Code3Med
19.7,0.5,1416.250453,64.109869,Code3Trauma
0.016666667,4.316666667,1417.197423,64.488657,Code3Trauma
3.866666667,3.85,1417.727726,66.8182032,Code3Med
11.86666667,8,1414.223937,63.8636568,Code1Medical
12.23333333,0.366666667,1418.542121,72.7462354,Code1Medical
13.71666667,1.483333333,1416.799696,65.435627,Code1Medical
14.78333333,1.066666667,1416.136817,66.0416878,Code3Med
15.81666667,1.033333333,1415.663332,64.9242632,Code1Medical
16.7,0.883333333,1411.401967,62.8598686,Code3Med
17.45,0.75,1417.91712,66.5341122,Code3Med
17.8,0.35,1415.038332,62.9924444,Code3Med
18.61666667,0.816666667,1416.34515,65.9848696,Code3Med
20.31666667,1.7,1416.780756,64.2235054,Other
20.53333333,0.216666667,1415.625453,64.3750206,StructureFire
20.7,0.166666667,1414.375453,63.1439596,Code1Medical
21.46666667,0.766666667,1417.727726,65.9848696,Code3Med
8.4,10.93333333,1420.795909,61.5151712,Code3Med
8.566666667,0.166666667,1416.212574,65.056839,Code1Medical
9,0.433333333,1417.91712,66.5341122,Code3Med
11.25,2.25,1416.951211,63.5606264,Fire
13.38333333,2.133333333,1417.538332,65.9848696,MVA
15.05,1.666666667,1417.61409,65.9848696,WildlandFire
18.5,3.45,1416.250453,64.2613842,Code3Med
21.8,3.3,1416.913332,64.583354,Code3Med
23.35,1.55,1412.405755,62.8030504,Code1Medical
2.7,3.35,1416.155756,64.3560812,StructureFire
3.916666667,1.216666667,1417.121666,62.1591108,Code3Med
13.55,9.633333333,1416.913332,66.003809,EMS
18.38333333,4.833333333,1418.049696,66.3068394,Code3Med
20.36666667,1.983333333,1415.852726,63.2007778,Code3Trauma
23.73333333,3.366666667,1416.591362,60.4356254,MVA
0.216666667,0.483333333,1416.610302,64.488657,Code3Med
2.683333333,2.466666667,1416.061059,64.7159298,Code1Medical
10.2,7.516666667,1411.761815,62.8219898,Code3Trauma
13.25,3.05,1417.083787,64.0719902,Code3Med
13.95,0.7,1411.136815,48.958349,Code3Med
16.25,2.3,1416.856514,66.3636576,Code3Trauma
18.1,1.85,1416.36409,64.6401722,WildlandFire
18.15,0.05,1417.367878,65.9848696,Code3Trauma
18.51666667,0.366666667,1414.223937,63.8636568,Code3Med
0.95,6.433333333,1418.333787,68.2386582,StructureFire
4.133333333,3.183333333,1413.125452,62.8409292,Code3Med
11.13333333,7,1417.197423,63.8825962,EMS
11.36666667,0.233333333,1417.803484,66.7992638,Code3Trauma
11.63333333,0.266666667,1416.875453,64.299263,Code3Med
15.68333333,4.05,1417.064847,64.4318388,StructureFire
17.41666667,1.733333333,1417.538332,66.3447182,Code3Med
20.93333333,3.516666667,1417.121666,64.9242632,Code3Med
0.65,3.716666667,1417.462575,68.0492642,Code3Med
0.783333333,0.133333333,1416.799696,64.4697176,StructureFire
7.516666667,6.733333333,1417.443635,64.772748,Code3Trauma
9.866666667,2.35,1414.735301,47.1022878,Code1Medical
10.2,0.333333333,1415.776968,64.7916874,Code3Med
10.68333333,0.483333333,1416.553484,60.0189586,Code3Med
11.45,0.766666667,1411.704997,62.7651716,Code3Trauma
11.86666667,0.416666667,1417.216363,64.2235054,Fire
13.81666667,1.95,1413.068634,62.878808,Code3Trauma
14.06666667,0.25,1421.08,65.056839,Fire
15.5,1.433333333,1414.526968,63.4280506,Code3Med
15.54,0.04,1415.795908,66.1553242,Fire
15.58333333,0.083333333,1416.193635,65.0000208,Fire
15.86666667,0.283333333,1417.121666,64.3371418,MVA
16.86666667,1,1419.242878,68.8068402,MVA
17,0.133333333,1414.981513,66.3257788,Fire
18.93333333,1.933333333,1416.951211,64.0719902,Code3Med
20.31666667,1.383333333,1417.026969,62.689414,Code3Med
5.883333333,9.566666667,1417.121666,65.4545664,Code3Med
10.21666667,4.333333333,1416.951211,64.6401722,Code3Med
11.21666667,1,1416.269393,65.3219906,Fire
11.28333333,0.066666667,1416.66712,64.962142,Code1Medical
11.38333333,0.1,1415.776968,64.7916874,Code3Med
12.13333333,0.75,1417.500454,66.9886578,Transport
12.33333333,0.2,1416.704999,62.878808,Code3Med
12.63333333,0.3,1417.992878,65.9848696,Code3Med
16.65,4.016666667,1412.045906,62.7083534,Code3Med
20.31666667,3.666666667,1416.212574,56.7803212,Code3Trauma
21.28333333,0.966666667,1416.174696,64.8485056,Code3Med
22.71666667,1.433333333,1417.064847,63.8825962,Code1Medical
0.533333333,1.816666667,1415.776968,64.7916874,Other
6.15,5.616666667,1419.981515,62.1401714,MVA
8.6,2.45,1417.235302,67.8598702,Fire
8.866666667,0.266666667,1414.223937,63.8636568,Code3Trauma
10.35,1.483333333,1411.913331,62.4810806,Code3Med
12.78333333,2.433333333,1417.216363,64.299263,Code3Med
14.95,2.166666667,1417.61409,66.9697184,Transport
15.51666667,0.566666667,1416.856514,64.4318388,MVA
20.5,4.983333333,1416.648181,64.109869,Code3Med
7.416666667,10.91666667,1417.91712,66.5341122,Code3Med
9.116666667,1.7,1415.41712,66.3636576,Code1Medical
12.15,3.033333333,1417.61409,66.9697184,Transport
12.95,0.8,1411.856512,62.973505,Code3Med
13.61666667,0.666666667,1417.254241,65.3598694,MVA
14.75,1.133333333,1414.981513,62.9924444,Code3Trauma
15.83333333,1.083333333,1417.197423,64.5265358,Code3Med
16.5,0.666666667,1417.235302,67.8598702,Code3Trauma
23.15,6.65,1415.038332,62.9924444,Code3Med
2.066666667,2.916666667,1416.307271,64.7916874,Code3Med
2.233333333,0.166666667,1417.045908,64.2803236,Other
3.7,1.466666667,1414.375453,63.2007778,Code3Med
3.8,0.1,1414.905756,66.4015364,Code3Med
10.61666667,6.816666667,1415.530756,65.6628998,VehicleFire
10.9,0.283333333,1416.515605,65.625021,Code3Med
11.63333333,0.733333333,1419.981515,62.7272928,Code1Medical
13.6,1.966666667,1414.621665,63.352293,Code1Medical
17.05,3.45,1402.651964,54.8674418,MVA
18.93333333,1.883333333,1418.504242,66.7045668,Other
23.28333333,4.35,1416.742878,64.5644146,Code3Med
23.43333333,0.15,1417.178484,65.909112,Code3Med
23.86666667,0.433333333,1410.379239,61.1363832,Code3Med
0.583333333,0.716666667,1412.083785,60.7765346,MVA
0.65,0.066666667,1414.981513,62.9924444,Code3Trauma
8.466666667,7.816666667,1414.886816,62.9924444,Code1Medical
9.116666667,0.65,1417.178484,65.909112,Code1Medical
13.85,4.733333333,1415.739089,63.6932022,WildlandFire
15.46666667,1.616666667,1416.856514,64.5454752,Code3Med
16.31666667,0.85,1416.250453,63.9015356,Code3Trauma
21.08333333,4.766666667,1414.110301,64.015172,Code3Med
21.11666667,0.033333333,1416.818635,63.2765354,Other
1.116666667,4,1416.174696,64.7538086,StructureFire
2.483333333,1.366666667,1414.223937,63.8636568,Code1Medical
4.416666667,1.933333333,1416.250453,64.2613842,Code1Medical
6.616666667,2.2,1415.947423,65.7386574,Code3Med
9.183333333,2.566666667,1417.61409,66.9697184,Transport
9.666666667,0.483333333,1414.981513,62.9924444,Code3Trauma
14.55,4.883333333,1417.91712,66.5341122,Code3Trauma
15.55,1,1414.223937,63.8636568,Code3Trauma
17.43333333,1.883333333,1409.564845,64.5075964,MVA
5.6,12.16666667,1415.492877,66.4583546,Code1Medical
9.45,3.85,1418.56106,66.5909304,Code3Trauma
10.15,0.7,1416.951211,62.405323,Code3Med
10.36666667,0.216666667,1416.420908,65.9280514,Code3Med
10.51666667,0.15,1416.761817,65.2272936,Transport
11.28333333,0.766666667,1416.117877,65.2841118,Code3Med
11.43333333,0.15,1417.61409,66.9697184,Transport
12.48333333,1.05,1417.879242,66.761385,MVA
12.56666667,0.083333333,1416.231514,65.814415,Code3Med
14.68333333,2.116666667,1416.401968,66.2879,StructureFire
17.8,3.116666667,1416.250453,64.7348692,Code1Medical
20.88333333,3.083333333,1417.93606,66.3447182,Code3Med
21.5,0.616666667,1416.818635,66.5151728,Code3Trauma
23.56666667,2.066666667,1419.413333,63.9962326,Code3Trauma
0.466666667,0.9,1416.648181,65.8522938,Other
3.7,3.233333333,1420.795909,61.5151712,Code1Medical
4.816666667,1.116666667,1412.803482,66.1742636,Code3Med
7.533333333,2.716666667,1419.205,64.2235054,MVA
8.633333333,1.1,1417.197423,63.8825962,Hazmat
10.3,1.666666667,1415.492877,66.4583546,Code3Med
10.53333333,0.233333333,1417.93606,66.3447182,Code3Med
10.63333333,0.1,1411.401967,62.9356262,Code3Med
11.45,0.816666667,1417.91712,66.5341122,Code3Med
13.1,1.65,1416.780756,66.2310818,StructureFire
13.65,0.55,1417.689848,67.0833548,Code3Med
14.16666667,0.516666667,1416.36409,64.8863844,StructureFire
14.33333333,0.166666667,1417.595151,66.950779,Transport
15.83333333,1.5,1416.648181,64.1477478,MVA
17.01666667,1.183333333,1416.288332,64.3560812,Code1Medical
21.36666667,4.35,1409.015602,66.477294,Code3Med
21.51666667,0.15,1417.954999,70.170477,Code3Med
1,3.483333333,1415.947423,65.8712332,Code1Medical
2.733333333,1.733333333,1416.36409,64.8863844,StructureFire
7.816666667,5.083333333,1417.045908,63.9015356,Code1Medical
9.016666667,1.2,1414.280756,66.382597,Code3Med
9.783333333,0.766666667,1416.894393,62.9924444,Code3Med
10.7,0.916666667,1417.727726,66.8182032,Code3Med
11.6,0.9,1417.879242,66.5341122,Code3Med
11.8,0.2,1416.174696,64.8485056,Code3Med
12.65,0.85,1417.216363,64.2613842,Code3Med
13.95,1.3,1416.307271,64.9242632,StructureFire
15.4,1.45,1418.220151,66.9129002,Hazmat
15.56666667,0.166666667,1411.250452,58.0113822,MVA
17.18333333,1.616666667,1416.117877,65.5492634,Code3Med
22.55,5.366666667,1417.31106,66.5530516,Code3Med
1.5,2.95,1416.629241,64.5265358,Code1Medical
7.95,6.45,1415.966362,65.9280514,Code3Med
8.516666667,0.566666667,1414.640604,63.1818384,Code3Med
10.55,2.033333333,1416.193635,65.0000208,StructureFire
11.53333333,0.983333333,1417.61409,66.9697184,Transport
12.11666667,0.583333333,1412.424694,63.4280506,MVA
13.31666667,1.2,1416.875453,64.8863844,Fire
13.4,0.083333333,1417.31106,66.0795666,Code3Med
16.03333333,2.633333333,1417.216363,64.2803236,StructureFire
17.51666667,1.483333333,1417.216363,65.814415,Code3Trauma
21,3.483333333,1415.038332,62.9924444,Code3Trauma
21.01666667,0.016666667,1416.856514,66.3257788,Code3Med
1.266666667,4.25,1413.125452,62.8598686,Code3Med
9.766666667,8.5,1415.038332,62.9924444,Code3Med
16.28333333,6.516666667,1411.496664,62.8409292,MVA
16.58333333,0.3,1416.496665,65.0947178,Code3Med
17.75,1.166666667,1415.530756,65.5492634,MVA
18.53333333,0.783333333,1416.004241,64.1856266,Code1Medical
20.48333333,1.95,1417.803484,65.9848696,Code3Med
23.13333333,2.65,1416.098938,65.1325966,Other
2.75,3.616666667,1416.553484,65.4166876,Code3Med
7.65,4.9,1418.163333,66.666688,Code3Med
10.31666667,2.666666667,1418.598939,53.1439564,Code3Med
12.03333333,1.716666667,1417.254241,64.5075964,MVA
12.13333333,0.1,1417.216363,63.3333536,Fire
13.65,1.516666667,1417.102726,64.7159298,Code1Medical
14.56666667,0.916666667,1416.686059,64.6591116,MVA
15.43333333,0.866666667,1416.174696,64.867445,Transport
15.8,0.366666667,1419.318636,71.212144,MVA
16.26666667,0.466666667,1415.985302,66.4962334,Code3Trauma
18.88333333,2.616666667,1417.708787,67.0833548,StructureFire
20.93333333,2.05,1414.110301,64.015172,Code3Med
1.783333333,4.85,1416.704999,64.3371418,Fire
5.566666667,3.783333333,1416.97015,64.7159298,Code3Med
6.866666667,1.3,1416.894393,64.5075964,Code3Med
7.016666667,0.15,1414.924695,63.731081,Code3Med
8.133333333,1.116666667,1414.829998,47.0454696,Code3Med
8.533333333,0.4,1416.742878,66.571991,Code3Med
10.5,1.966666667,1416.477726,59.2045644,MVA
10.56666667,0.066666667,1416.36409,64.8485056,Code3Med
12.46666667,1.9,1418.011817,66.7045668,Code3Med
13.55,1.083333333,1417.008029,65.1325966,Fire
13.88333333,0.333333333,1417.405757,66.0795666,Code3Med
17.26666667,3.383333333,1418.807272,70.2462346,Other
19.63333333,2.366666667,1416.36409,65.1136572,Code3Trauma
0.216666667,4.583333333,1415.41712,65.34093,Code3Trauma
0.866666667,0.65,1416.553484,64.3560812,Fire
1.333333333,0.466666667,1416.477726,64.015172,Fire
4.066666667,2.733333333,1417.91712,66.5341122,Code3Med
5.3,1.233333333,1417.61409,66.9697184,Transport
9.066666667,3.766666667,1418.333787,68.2386582,Code3Med
11.26666667,2.2,1414.867877,65.3788088,Code3Trauma
11.4,0.133333333,1419.394394,67.2538094,MVA
12.3,0.9,1411.648179,62.8409292,Code3Med
12.93333333,0.633333333,1417.538332,66.003809,Code3Med
14.7,1.766666667,1416.496665,66.1174454,Hazmat
16.5,1.8,1416.723938,62.8409292,Code3Med
16.65,0.15,1417.61409,66.9697184,Transport
16.88333333,0.233333333,1416.326211,64.1856266,Code1Medical
19.08333333,2.2,1411.780755,62.1022926,Code3Med
19.45,0.366666667,1415.454998,65.625021,Code3Med
19.78333333,0.333333333,1417.235302,64.299263,StructureFire
20.33333333,0.55,1417.61409,66.9697184,Transport
22.53333333,2.2,1416.174696,64.7538086,Fire
23.01666667,0.483333333,1416.098938,65.2272936,EMS
5.116666667,6.1,1417.727726,66.8182032,Code3Trauma
8.966666667,3.85,1416.837575,45.7007722,Code3Med
9.333333333,0.366666667,1414.223937,63.8636568,Code3Trauma
13.11666667,3.783333333,1417.424696,66.4015364,StructureFire
16.45,3.333333333,1415.644392,63.1818384,Fire
19.81666667,3.366666667,1417.121666,65.435627,Code3Trauma
20.68333333,0.866666667,1417.121666,64.9242632,Code3Med
21.8,1.116666667,1417.879242,66.5341122,Code3Trauma
1.75,3.95,1415.947423,66.7803244,Other
10.2,8.45,1417.045908,64.772748,Code3Trauma
10.66666667,0.466666667,1417.595151,66.3447182,Fire
12.06666667,1.4,1417.121666,64.3182024,StructureFire
12.11666667,0.05,1417.61409,66.9697184,Transport
12.15,0.033333333,1416.591362,60.4356254,Fire
12.16666667,0.016666667,1417.178484,65.909112,Code3Med
12.61666667,0.45,1415.985302,66.4962334,Code3Med
14.1,1.483333333,1417.045908,64.867445,StructureFire
16.26666667,2.166666667,1417.254241,66.003809,Code3Med
17.61666667,1.35,1418.674696,65.909112,MVA
18.5,0.883333333,1416.061059,64.7916874,Code3Trauma
22.33333333,3.833333333,1416.36409,64.6591116,StructureFire
0.55,2.216666667,1417.348938,62.405323,Code3Trauma
2.25,1.7,1417.329999,64.4128994,Code3Med
3.283333333,1.033333333,1416.174696,64.8485056,Code3Med
5.766666667,2.483333333,1417.443635,66.0795666,Code3Med
6.116666667,0.35,1417.367878,65.9848696,StructureFire
9.283333333,3.166666667,1414.981513,62.9924444,Code3Med
9.5,0.216666667,1415.928483,65.151536,Code3Med
10.23333333,0.733333333,1416.174696,64.8485056,Code3Med
10.61666667,0.383333333,1417.254241,64.5075964,MVA
10.85,0.233333333,1417.329999,64.4128994,Code3Med
13.26666667,2.416666667,1417.61409,66.9697184,Transport
15.38333333,2.116666667,1417.348938,62.405323,Code1Medical
16.75,1.366666667,1416.174696,64.8485056,Code3Trauma
18.08333333,1.333333333,1419.792121,64.39396,Code3Trauma
20.21666667,2.133333333,1416.856514,62.878808,Fire
20.55,0.333333333,1416.117877,65.5492634,Fire
23.28333333,2.733333333,1417.216363,63.4091112,Code3Med
0.933333333,1.65,1416.250453,64.772748,Other
7.483333333,6.55,1418.163333,45.170469,Code1Medical
10.38333333,2.9,1409.09136,74.0719934,Code3Med
12.75,2.366666667,1417.61409,66.9697184,Transport
12.86666667,0.116666667,1417.689848,69.5833556,Code3Trauma
14.55,1.683333333,1419.470151,60.3030496,Code1Medical
17.23333333,2.683333333,1419.356515,67.4810822,Code3Med
21.25,4.016666667,1416.250453,64.109869,Code3Med
21.48333333,0.233333333,1417.121666,64.9242632,Code3Med
22.41666667,0.933333333,1417.61409,65.9848696,Code3Trauma
3.05,4.633333333,1416.742878,61.6666864,MVA
6.433333333,3.383333333,1416.913332,65.5682028,Code3Med
9.5,3.066666667,1415.038332,62.9924444,StructureFire
11.51666667,2.016666667,1414.981513,62.9924444,Code3Med
12.98333333,1.466666667,1417.273181,65.7386574,Code3Med
13.35,0.366666667,1414.754241,47.4053182,Code1Medical
15.5,2.15,1414.621665,63.4091112,Code3Med
17.56666667,2.066666667,1416.591362,66.0416878,Code3Med
19,1.433333333,1416.951211,64.3182024,Code3Trauma
19.15,0.15,1416.894393,65.3788088,Code3Trauma
22.98333333,3.833333333,1416.174696,64.8485056,Code3Med
1.283333333,2.3,1415.758029,64.9053238,Code3Med
2.5,1.216666667,1417.102726,64.4128994,Code3Med
4.6,2.1,1419.697424,67.9356278,Code3Med
8.833333333,4.233333333,1416.174696,64.8485056,Code3Med
9.216666667,0.383333333,1414.924695,66.0416878,Code1Medical
9.366666667,0.15,1416.36409,65.0757784,Code3Med
10.41666667,1.05,1417.538332,65.9848696,Code3Trauma
12.18333333,1.766666667,1417.61409,66.9697184,Transport
14.16666667,1.983333333,1415.966362,65.8712332,Code3Med
15.93333333,1.766666667,1415.909544,64.3750206,StructureFire
17.5,1.566666667,1415.776968,64.7916874,Code3Med
17.63333333,0.133333333,1416.515605,64.0909296,MVA
23.4,5.766666667,1417.026969,62.5378988,Code3Med
0.25,0.85,1418.011817,66.7045668,Code3Med
1.7,1.45,1417.026969,64.8485056,Code3Med
4.833333333,3.133333333,1416.742878,63.9772932,Code3Med
7.183333333,2.35,1416.913332,65.6818392,Code3Med
7.433333333,0.25,1417.254241,66.003809,Code3Med
8.383333333,0.95,1414.886816,63.0113838,Code3Med
17.2,8.816666667,1416.894393,63.0492626,Code3Med
17.68333333,0.483333333,1417.178484,64.1477478,StructureFire
19.23333333,1.55,1416.250453,64.7348692,StructureFire
19.28333333,0.05,1416.98909,64.39396,Code1Medical
21.3,2.016666667,1418.428484,66.3257788,Fire
22.13333333,0.833333333,1416.723938,62.784111,Code3Med
22.4,0.266666667,1417.045908,64.1666872,Code3Med
23.96666667,1.566666667,1417.083787,66.4962334,Fire
1.7,1.733333333,1416.515605,64.1666872,Code3Med
2.35,0.65,1416.079999,63.2386566,Code3Med
6.983333333,4.633333333,1419.205,63.8447174,Code3Med
9.183333333,2.2,1416.174696,64.8485056,Code1Medical
10.76666667,1.583333333,1415.758029,64.5265358,MVA
12.96666667,2.2,1419.470151,73.579569,MVA
14.78333333,1.816666667,1417.689848,67.0833548,Code3Med
16.61666667,1.833333333,1417.727726,66.8182032,Code1Medical
5.966666667,13.35,1416.36409,65.0757784,Code1Medical
6.083333333,0.116666667,1417.064847,64.4318388,Code1Medical
8.666666667,2.583333333,1415.436059,65.6439604,Code3Med
8.8,0.133333333,1415.739089,63.541687,StructureFire
9.7,0.9,1415.871665,63.2007778,Other
12.05,2.35,1414.223937,63.8636568,Code3Med
12.11666667,0.066666667,1413.087573,66.666688,Code3Trauma
12.38333333,0.266666667,1417.61409,66.9697184,Transport
14.13333333,1.75,1417.140605,62.7462322,Fire
16.61666667,2.483333333,1414.962574,63.5985052,MVA
18.01666667,1.4,1416.97015,65.435627,Code1Medical
19.73333333,1.716666667,1416.174696,64.8485056,Transport
20.46666667,0.733333333,1414.811059,63.3333536,Code1Medical
21.33333333,0.866666667,1416.36409,64.6591116,StructureFire
5.533333333,8.2,1417.538332,66.571991,Code3Med
7.233333333,1.7,1417.064847,66.4394152,Code1Medical
