Round,Step,FirstTimeResponse,FullTimeResponse,OverWhelm,NoDispatch,TimeTaken,Cause,CauseRequirement,ActionTaken,exitCode,Emergency_Region,GreedyChoice,Action_Votes,Vehicles_Available,Number_Available,ROOT_OBJ,CONSENSUS_OBJ,ROOT_ACTION,CONSENSUS_ACTION
5,52,394.7368421,394.7368421,TRUE,TRUE,1.12,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,53,394.7368421,394.7368421,TRUE,TRUE,1.111,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,54,394.7368421,394.7368421,TRUE,TRUE,1.119,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,55,394.7368421,394.7368421,TRUE,TRUE,1.153,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,56,394.7368421,394.7368421,TRUE,TRUE,1.179,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,57,394.7368421,394.7368421,TRUE,TRUE,1.171,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,58,394.7368421,394.7368421,TRUE,TRUE,1.201,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,59,394.7368421,394.7368421,TRUE,TRUE,1.233,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,60,394.7368421,394.7368421,TRUE,TRUE,1.246,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,61,394.7368421,394.7368421,TRUE,TRUE,1.255,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,62,394.7368421,394.7368421,TRUE,TRUE,1.257,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,63,394.7368421,394.7368421,TRUE,TRUE,1.294,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,64,394.7368421,394.7368421,TRUE,TRUE,1.304,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,65,394.7368421,394.7368421,TRUE,TRUE,1.318,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,66,394.7368421,394.7368421,TRUE,TRUE,1.297,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,67,394.7368421,394.7368421,TRUE,TRUE,1.299,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,68,394.7368421,394.7368421,TRUE,TRUE,1.308,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,69,394.7368421,394.7368421,TRUE,TRUE,1.363,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,70,394.7368421,394.7368421,TRUE,TRUE,1.348,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,71,394.7368421,394.7368421,TRUE,TRUE,1.366,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,72,394.7368421,394.7368421,TRUE,TRUE,1.375,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,73,394.7368421,394.7368421,TRUE,TRUE,1.43,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,74,394.7368421,394.7368421,TRUE,TRUE,1.397,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,75,394.7368421,394.7368421,TRUE,TRUE,1.4,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,76,394.7368421,394.7368421,TRUE,TRUE,1.476,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,77,394.7368421,394.7368421,TRUE,TRUE,1.49,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,78,394.7368421,394.7368421,TRUE,TRUE,1.48,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,79,394.7368421,394.7368421,TRUE,TRUE,1.56,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,80,394.7368421,394.7368421,TRUE,TRUE,1.518,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,81,394.7368421,394.7368421,TRUE,TRUE,1.574,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,82,394.7368421,394.7368421,TRUE,TRUE,1.624,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,83,394.7368421,394.7368421,TRUE,TRUE,1.778,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,84,394.7368421,394.7368421,TRUE,TRUE,1.624,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,85,394.7368421,394.7368421,TRUE,TRUE,1.609,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,86,394.7368421,394.7368421,TRUE,TRUE,1.604,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,87,394.7368421,394.7368421,TRUE,TRUE,1.595,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,88,394.7368421,394.7368421,TRUE,TRUE,1.664,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,89,394.7368421,394.7368421,TRUE,TRUE,1.738,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
5,90,394.7368421,394.7368421,TRUE,TRUE,1.687,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-21.20224806,-21.20224806,[],[]
5,91,394.7368421,394.7368421,TRUE,TRUE,1.779,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-20.39563815,-20.39563815,[],[]
5,92,394.7368421,394.7368421,TRUE,TRUE,1.966,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-17.13037385,-17.13037385,[],[]
5,93,3.485821927,3.485821927,FALSE,FALSE,1.948,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.207687220546177,,[$u1]:,1,-14.47366278,-14.46748709,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
5,94,394.7368421,394.7368421,TRUE,TRUE,1.881,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.58110093,-17.58110093,[],[]
5,95,4.46548685,4.46548685,FALSE,FALSE,1.967,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.8281416717505294,,[$u1]:,1,-13.6874784,-13.68047463,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
5,96,394.7368421,394.7368421,TRUE,TRUE,1.997,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-17.58248397,-17.58248397,[],[]
5,97,394.7368421,394.7368421,TRUE,TRUE,2.273,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1,[$u1] : 144.48846166355509,,[$u1]:,1,-16.92053838,-16.92053838,[],[]
5,98,3.689018735,3.689018735,FALSE,FALSE,2.003,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.336378531864135,,[$u1]:,1,-13.46850925,-13.46652894,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
5,99,394.7368421,394.7368421,TRUE,TRUE,1.975,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.91997365,-16.91997365,[],[]
6,0,2.210526316,2.210526316,FALSE,FALSE,0.679,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.3999999999999062,,[$u1]:,1,-13.66047168,-13.66047168,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,1,394.7368421,394.7368421,TRUE,TRUE,0.59,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-18.62771111,-18.62771111,[],[]
6,2,1.225305716,1.225305716,FALSE,FALSE,0.619,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 0.7760269532459816,,[$u1]:,1,-10.17331258,-10.17331258,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,3,123.7703979,123.7703979,FALSE,FALSE,0.818,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_1,[$u1] : 144.39879751033425,,[$u1]:,1,-21.79968201,-14.96690918,[dispatch($u1: $Ambulance);],[]
6,4,394.7368421,394.7368421,TRUE,TRUE,0.498,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,5,394.7368421,394.7368421,TRUE,TRUE,0.509,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,6,394.7368421,394.7368421,TRUE,TRUE,0.51,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,7,394.7368421,394.7368421,TRUE,TRUE,0.556,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,8,394.7368421,394.7368421,TRUE,TRUE,0.546,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,9,394.7368421,394.7368421,TRUE,TRUE,0.552,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,10,394.7368421,394.7368421,TRUE,TRUE,0.566,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,11,394.7368421,394.7368421,TRUE,TRUE,0.58,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,12,394.7368421,394.7368421,TRUE,TRUE,0.592,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,13,394.7368421,394.7368421,TRUE,TRUE,0.599,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,14,394.7368421,394.7368421,TRUE,TRUE,0.612,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,15,394.7368421,394.7368421,TRUE,TRUE,0.624,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,16,394.7368421,394.7368421,TRUE,TRUE,0.631,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,17,394.7368421,394.7368421,TRUE,TRUE,0.653,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,18,394.7368421,394.7368421,TRUE,TRUE,0.649,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,19,394.7368421,394.7368421,TRUE,TRUE,0.659,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,20,394.7368421,394.7368421,TRUE,TRUE,0.691,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,21,394.7368421,394.7368421,TRUE,TRUE,0.706,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,22,394.7368421,394.7368421,TRUE,TRUE,0.702,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,23,394.7368421,394.7368421,TRUE,TRUE,0.715,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,24,394.7368421,394.7368421,TRUE,TRUE,0.732,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,25,394.7368421,394.7368421,TRUE,TRUE,0.736,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,26,394.7368421,394.7368421,TRUE,TRUE,0.748,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,27,394.7368421,394.7368421,TRUE,TRUE,0.751,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,28,394.7368421,394.7368421,TRUE,TRUE,0.78,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,29,394.7368421,394.7368421,TRUE,TRUE,0.796,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,30,394.7368421,394.7368421,TRUE,TRUE,0.842,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,31,394.7368421,394.7368421,TRUE,TRUE,0.85,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,32,394.7368421,394.7368421,TRUE,TRUE,0.858,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,33,394.7368421,394.7368421,TRUE,TRUE,0.867,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,34,394.7368421,394.7368421,TRUE,TRUE,0.887,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,35,394.7368421,394.7368421,TRUE,TRUE,0.888,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,36,394.7368421,394.7368421,TRUE,TRUE,0.914,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,37,394.7368421,394.7368421,TRUE,TRUE,0.913,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,38,394.7368421,394.7368421,TRUE,TRUE,0.952,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,39,394.7368421,394.7368421,TRUE,TRUE,0.937,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,40,394.7368421,394.7368421,TRUE,TRUE,0.961,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,41,394.7368421,394.7368421,TRUE,TRUE,0.97,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,42,394.7368421,394.7368421,TRUE,TRUE,0.999,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-21.00442802,-21.00442802,[],[]
6,43,394.7368421,394.7368421,TRUE,TRUE,1.106,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.78162433,-17.78162433,[],[]
6,44,394.7368421,394.7368421,TRUE,TRUE,1.248,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-17.98120057,-17.98120057,[],[]
6,45,2.106984298,2.106984298,FALSE,FALSE,1.265,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.334423388698113,,[$u1]:,1,-13.6486377,-13.6486377,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,46,394.7368421,394.7368421,TRUE,TRUE,1.188,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.13273309,-17.13273309,[],[]
6,47,394.7368421,394.7368421,TRUE,TRUE,1.526,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1,[$u1] : 146.00122706110247,,[$u1]:,1,-16.22400293,-16.22400293,[],[]
6,48,394.7368421,394.7368421,TRUE,TRUE,1.512,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1,[$u1] : 144.1800502712914,,[$u1]:,1,-15.42590791,-15.42590791,[],[]
6,49,3.568970964,3.568970964,FALSE,FALSE,1.296,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.260348277341585,,[$u1]:,1,-12.15987341,-12.14983756,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,50,394.7368421,394.7368421,TRUE,TRUE,1.334,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.58308152,-17.58308152,[],[]
6,51,3.003163274,3.003163274,FALSE,FALSE,1.372,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.9020034071801817,,[$u1]:,1,-13.66611831,-13.65997738,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,52,394.7368421,394.7368421,TRUE,TRUE,1.297,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-15.97719773,-15.97719773,[],[]
6,53,394.7368421,394.7368421,TRUE,TRUE,1.581,[$Fire],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.09666313437793,,[$u1]:,1,-13.00192291,-13.00192291,[],[]
6,54,394.7368421,394.7368421,TRUE,TRUE,1.614,[$Fire],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.29061782953335,,[$u1]:,1,-16.63334652,-16.63334651,[],[]
6,55,394.7368421,394.7368421,TRUE,TRUE,1.624,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1,[$u1] : 144.916159226795,,[$u1]:,1,-14.97162846,-14.97162846,[],[]
6,56,394.7368421,394.7368421,TRUE,TRUE,1.62,[$Code3Med],[ $Ambulance=1:],[],2,Region_1,[$u1] : 143.50171737488895,,[$u1]:,1,-18.03140914,-18.03076313,[],[]
6,57,394.7368421,394.7368421,TRUE,TRUE,1.643,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_1,[$u1] : 145.56989763723993,,[$u1]:,1,-15.82710303,-15.82710303,[],[]
6,58,2.29358714,2.29358714,FALSE,FALSE,1.458,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.4526051889088052,,[$u1]:,1,-12.14397224,-12.14397224,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,59,394.7368421,394.7368421,TRUE,TRUE,1.447,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-16.01959542,-16.01959542,[],[]
6,60,2.716526074,2.716526074,FALSE,FALSE,1.493,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.7204665135526014,,[$u1]:,1,-13.20410719,-13.20185642,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,61,394.7368421,394.7368421,TRUE,TRUE,1.422,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-16.88108447,-16.88108447,[],[]
6,62,394.7368421,394.7368421,TRUE,TRUE,1.756,[$Fire],[ $Ambulance=1:],[],2,Region_1,[$u1] : 144.70554889016236,,[$u1]:,1,-16.27559932,-16.27559932,[],[]
6,63,3.038502417,3.038502417,FALSE,FALSE,1.517,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.9243848642649795,,[$u1]:,1,-12.60696836,-12.60453072,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,64,394.7368421,394.7368421,TRUE,TRUE,1.492,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-16.92930013,-16.92930013,[],[]
6,65,2.477127469,2.477127469,FALSE,FALSE,1.637,[$Code1Medical],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.568847397120301,,[$u1]:,1,-13.45720273,-13.45579471,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,66,394.7368421,394.7368421,TRUE,TRUE,1.554,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-17.12204485,-17.12204485,[],[]
6,67,3.163194913,3.163194913,FALSE,FALSE,1.613,[$Code3Med],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 2.0033567783959825,,[$u1]:,1,-13.46127623,-13.46039181,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,68,394.7368421,394.7368421,TRUE,TRUE,1.592,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-15.82253243,-15.82253243,[],[]
6,69,3.114463725,3.114463725,FALSE,FALSE,1.649,[$Fire],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_2,[$u1] : 1.9724936921875624,,[$u1]:,1,-13.45468651,-13.45020756,[dispatch($u1: $Ambulance);],[dispatch($u1: $Ambulance);]
6,70,394.7368421,394.7368421,TRUE,TRUE,1.631,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-16.47637733,-16.47637733,[],[]
6,71,123.7298229,123.7298229,FALSE,FALSE,1.819,[$Code3Trauma],[ $Ambulance=1:],[dispatch($u1: $Ambulance);],2,Region_1,[$u1] : 144.35146009859903,,[$u1]:,1,-21.79900576,-17.58200561,[dispatch($u1: $Ambulance);],[]
6,72,394.7368421,394.7368421,TRUE,TRUE,1.405,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,73,394.7368421,394.7368421,TRUE,TRUE,1.406,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,74,394.7368421,394.7368421,TRUE,TRUE,1.408,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,75,394.7368421,394.7368421,TRUE,TRUE,1.428,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,76,394.7368421,394.7368421,TRUE,TRUE,1.443,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,77,394.7368421,394.7368421,TRUE,TRUE,1.531,[$Code3Med],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,78,394.7368421,394.7368421,TRUE,TRUE,1.545,[$Fire],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,79,394.7368421,394.7368421,TRUE,TRUE,1.538,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,80,394.7368421,394.7368421,TRUE,TRUE,1.556,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,81,394.7368421,394.7368421,TRUE,TRUE,1.557,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,82,394.7368421,394.7368421,TRUE,TRUE,1.625,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,83,394.7368421,394.7368421,TRUE,TRUE,1.579,[$Code1Medical],[ $Ambulance=1:],[],2,Region_1, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,84,394.7368421,394.7368421,TRUE,TRUE,1.629,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,85,394.7368421,394.7368421,TRUE,TRUE,1.618,[$Code3Med],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,86,394.7368421,394.7368421,TRUE,TRUE,1.624,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,87,394.7368421,394.7368421,TRUE,TRUE,1.662,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,88,394.7368421,394.7368421,TRUE,TRUE,1.668,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,89,394.7368421,394.7368421,TRUE,TRUE,1.673,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,90,394.7368421,394.7368421,TRUE,TRUE,1.679,[$Code1Medical],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,91,394.7368421,394.7368421,TRUE,TRUE,1.713,[$Fire],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
6,92,394.7368421,394.7368421,TRUE,TRUE,1.705,[$Code3Trauma],[ $Ambulance=1:],[],2,Region_2, : 1.0E7,,,0,-26.31578947,-26.31578947,[],[]
